Transaction_date,Transaction_ID,Gender,Age,Marital_status,State_names,Segment,Employed_status,Payment_method,Referal,Amount_spent,Age_Group
6/15/2020,152763,Male,28,Married,Mississippi,Basic,Self-Employed,Card,1,"$1,430.18",20-29
6/16/2020,152764,Male,70,Married,Indiana,Basic,Employed,Other,1,"$2,819.18",70-79
6/16/2020,152765,Female,31,Single,Florida,Basic,Employed,Other,0,$281.30,30-39
6/16/2020,152766,Female,52,Married,New Mexico,Basic,Employed,PayPal,1,"$1,049.48",50-59
6/17/2020,152767,Female,41,Married,Colorado,Platinum,Employed,Card,1,$0.00,40-49
6/17/2020,152768,Female,62,Single,Texas,Basic,Self-Employed,PayPal,1,"$1,023.12",60-69
6/17/2020,152769,Female,45,Single,Louisiana,Platinum,Employed,PayPal,1,$469.50,40-49
6/17/2020,152770,Male,21,Married,Indiana,Platinum,Self-Employed,PayPal,0,"$2,684.41",20-29
6/18/2020,152771,Male,41,Married,Idaho,Gold,Employed,PayPal,0,$414.17,40-49
6/18/2020,152772,Female,17,Single,Vermont,Silver,Employed,Card,1,"$1,687.03",15-19
6/18/2020,152773,Female,25,Single,Oklahoma,Silver,Employed,Card,1,$431.49,20-29
6/18/2020,152774,Male,34,Married,Connecticut,Basic,Employed,PayPal,0,$193.44,30-39
6/19/2020,152775,Female,24,Married,California,Silver,Employed,Other,1,$469.54,20-29
6/19/2020,152776,Female,64,Single,Tennessee,Basic,Unemployed,Other,1,"$1,504.40",60-69
6/20/2020,152777,Female,18,Married,Missouri,Platinum,Unemployed,Other,1,"$2,699.00",15-19
6/21/2020,152778,Female,50,Single,Georgia,Missing,Employed,PayPal,1,"$2,734.44",50-59
6/21/2020,152779,Female,20,Married,Vermont,Basic,Employed,Card,1,$374.79,20-29
6/21/2020,152780,Female,26,Married,Ohio,Silver,Unemployed,Card,1,$936.79,20-29
6/22/2020,152781,Male,0,Married,Washington,Basic,Employed,PayPal,0,"$1,472.59",90 & Above
6/22/2020,152782,Male,50,Single,Virginia,Basic,Employed,PayPal,0,"$1,670.13",50-59
6/22/2020,152783,Female,78,Married,Delaware,Silver,Employed,Card,0,"$1,982.88",70-79
6/23/2020,152784,Female,53,Single,New Jersey,Silver,Employed,PayPal,0,"$1,912.05",50-59
6/23/2020,152785,Female,56,Single,Michigan,Silver,Self-Employed,PayPal,1,"$1,653.94",50-59
6/23/2020,152786,Female,33,Single,Utah,Basic,Self-Employed,PayPal,1,$0.00,30-39
6/24/2020,152787,Male,64,Single,Vermont,Platinum,Employed,Other,0,"$2,059.46",60-69
6/24/2020,152788,Male,25,Married,Rhode Island,Basic,Employed,Other,1,"$2,760.05",20-29
6/24/2020,152789,Female,19,Married,Delaware,Basic,Employed,PayPal,1,$0.00,15-19
6/24/2020,152790,Female,41,Married,Rhode Island,Platinum,Unemployed,PayPal,1,"$2,570.96",40-49
6/24/2020,152791,Male,29,Single,Nebraska,Basic,Self-Employed,PayPal,1,"$1,977.35",20-29
6/25/2020,152792,Male,46,Married,Utah,Platinum,Employed,PayPal,1,$256.52,40-49
6/25/2020,152793,Female,38,Single,Maryland,Basic,Employed,Card,1,$0.00,30-39
6/25/2020,152794,Male,26,Married,North Dakota,Platinum,Unemployed,Card,0,$857.01,20-29
6/25/2020,152795,Female,67,Single,Ohio,Missing,Employed,Other,1,"$2,898.65",60-69
6/25/2020,152796,Male,56,Single,Washington,Basic,Employed,PayPal,0,"$1,096.02",50-59
6/25/2020,152797,Male,78,Single,Pennsylvania,Gold,Employed,Other,1,"$2,477.30",70-79
6/25/2020,152798,Female,74,Married,Montana,Basic,Employed,Card,0,"$1,297.82",70-79
6/26/2020,152799,Female,15,Married,Michigan,Platinum,Employed,Card,1,"$2,707.13",15-19
6/26/2020,152800,Female,32,Married,Missouri,Gold,Employed,Other,0,"$1,410.48",30-39
6/27/2020,152801,Female,24,Married,Texas,Missing,Employed,PayPal,0,"$1,779.77",20-29
6/27/2020,152802,Female,25,Married,Nevada,Basic,Self-Employed,PayPal,1,$749.03,20-29
6/27/2020,152803,Male,38,Married,Illinois,Silver,Unemployed,Other,1,"$2,791.22",30-39
6/28/2020,152804,Male,36,Single,Nevada,Silver,Unemployed,Other,1,$695.22,30-39
6/28/2020,152805,Male,48,Single,Arkansas,Basic,Employed,Other,1,"$2,436.03",40-49
6/28/2020,152806,Female,53,Single,Michigan,Basic,Employed,Other,1,"$1,332.48",50-59
6/29/2020,152807,Male,48,Single,Delaware,Gold,Employed,PayPal,0,$260.49,40-49
6/29/2020,152808,Female,35,Married,Georgia,Missing,Employed,PayPal,0,$27.00,30-39
6/29/2020,152809,Female,20,Single,Nebraska,Basic,Employed,Card,0,"$1,446.68",20-29
6/30/2020,152810,Female,42,Married,South Carolina,Basic,Employed,Other,0,"$1,406.11",40-49
07/01/2020,152811,Male,39,Married,Wisconsin,Basic,Self-Employed,Card,1,$179.72,30-39
07/02/2020,152812,Female,21,Married,Connecticut,Gold,Unknown,PayPal,1,$477.07,20-29
07/03/2020,152813,Male,45,Married,Indiana,Basic,Employed,Card,0,"$2,047.61",40-49
07/03/2020,152814,Female,71,Single,New Hampshire,Missing,Employed,Card,0,$190.53,70-79
07/04/2020,152815,Female,51,Single,Oklahoma,Platinum,Employed,PayPal,1,"$1,261.34",50-59
07/04/2020,152816,Female,59,Single,Massachusetts,Basic,Employed,Other,0,"$1,247.08",50-59
07/04/2020,152817,Female,26,Single,Maine,Silver,Self-Employed,PayPal,1,"$1,156.49",20-29
07/04/2020,152818,Female,51,Married,Kansas,Platinum,Employed,PayPal,1,"$1,242.69",50-59
07/04/2020,152819,Female,55,Single,Virginia,Basic,Employed,Card,1,"$1,709.49",50-59
07/05/2020,152820,Female,19,Married,Utah,Silver,Employed,PayPal,1,"$1,470.07",15-19
07/05/2020,152821,Female,76,Single,Oklahoma,Silver,Employed,Other,1,$0.00,70-79
07/05/2020,152822,Female,78,Single,Tennessee,Basic,Employed,PayPal,1,$86.13,70-79
07/05/2020,152823,Male,26,Married,Montana,Basic,Employed,Other,1,"$1,938.90",20-29
07/05/2020,152824,Female,40,Married,Arkansas,Basic,Employed,Card,1,$956.22,40-49
07/06/2020,152825,Male,34,Single,New Mexico,Gold,Employed,PayPal,0,"$2,943.23",30-39
07/06/2020,152826,Female,40,Married,California,Gold,Employed,Card,0,"$1,895.05",40-49
07/06/2020,152827,Female,28,Single,Alabama,Gold,Employed,PayPal,0,"$1,706.13",20-29
07/06/2020,152828,Female,49,Married,Kentucky,Silver,Employed,Card,0,"$1,244.44",40-49
07/07/2020,152829,Male,75,Married,New Hampshire,Silver,Employed,PayPal,1,$879.69,70-79
07/08/2020,152830,Male,38,Single,Florida,Silver,Unemployed,Card,1,$592.18,30-39
07/08/2020,152831,Female,53,Married,Utah,Silver,Employed,Card,1,$0.00,50-59
07/08/2020,152832,Male,31,Single,Oklahoma,Platinum,Employed,Card,1,"$2,453.53",30-39
07/08/2020,152833,Female,48,Married,Georgia,Basic,Unemployed,PayPal,1,$0.00,40-49
07/09/2020,152834,Unknown,46,Married,Virginia,Basic,Employed,Card,0,"$2,621.11",40-49
07/09/2020,152835,Male,76,Single,Wyoming,Platinum,Employed,PayPal,1,"$1,734.75",70-79
07/09/2020,152836,Female,70,Married,New York,Basic,Self-Employed,PayPal,0,"$1,631.46",70-79
07/09/2020,152837,Male,62,Single,Massachusetts,Basic,Unemployed,PayPal,1,$909.53,60-69
07/09/2020,152838,Male,57,Married,Montana,Platinum,Employed,Card,0,"$1,359.64",50-59
07/10/2020,152839,Female,69,Single,Georgia,Missing,Employed,PayPal,1,$610.43,60-69
07/11/2020,152840,Female,39,Single,Illinois,Missing,Employed,Card,0,"$1,007.89",30-39
07/12/2020,152841,Male,58,Married,Connecticut,Basic,Unemployed,Other,1,"$2,455.55",50-59
07/12/2020,152842,Female,32,Married,New York,Gold,Employed,PayPal,0,$270.43,30-39
7/13/2020,152843,Male,46,Married,Pennsylvania,Silver,Employed,PayPal,1,$0.00,40-49
7/13/2020,152844,Female,55,Married,Hawaii,Silver,Employed,Other,0,$0.00,50-59
7/13/2020,152845,Male,51,Single,Massachusetts,Basic,Employed,PayPal,1,"$1,515.20",50-59
7/13/2020,152846,Female,50,Single,Vermont,Basic,Employed,Other,1,$927.66,50-59
7/13/2020,152847,Female,47,Married,Illinois,Basic,Self-Employed,Card,0,$831.81,40-49
7/14/2020,152848,Female,65,Married,Arkansas,Missing,Unknown,PayPal,0,"$1,928.10",60-69
7/14/2020,152849,Male,56,Single,Idaho,Silver,Self-Employed,PayPal,1,$142.06,50-59
7/14/2020,152850,Male,76,Married,Arkansas,Platinum,Unemployed,PayPal,0,$775.85,70-79
7/14/2020,152851,Male,46,Single,Wisconsin,Silver,Employed,Other,0,$0.00,40-49
7/14/2020,152852,Female,37,Married,Missouri,Platinum,Employed,Card,0,"$1,319.68",30-39
7/14/2020,152853,Female,18,Married,Missouri,Silver,Employed,PayPal,1,"$1,746.45",15-19
7/14/2020,152854,Female,68,Single,Arkansas,Basic,Employed,Other,1,$569.55,60-69
7/15/2020,152855,Male,72,Single,Rhode Island,Basic,Employed,Card,1,"$2,727.77",70-79
7/15/2020,152856,Male,28,Married,Ohio,Platinum,Self-Employed,PayPal,0,"$1,500.30",20-29
7/15/2020,152857,Female,72,Single,Mississippi,Basic,Employed,Card,0,"$2,859.19",70-79
7/16/2020,152858,Male,78,Single,Virginia,Basic,Self-Employed,Other,0,$575.15,70-79
7/17/2020,152859,Male,42,Single,West Virginia,Gold,Employed,Other,1,$532.06,40-49
7/18/2020,152860,Male,22,Single,Oregon,Basic,Employed,PayPal,0,$432.25,20-29
7/18/2020,152861,Female,0,Single,Arizona,Basic,Employed,Card,0,$400.75,90 & Above
7/19/2020,152862,Female,70,Married,Iowa,Basic,Employed,PayPal,1,"$1,763.31",70-79
7/20/2020,152863,Female,54,Married,Georgia,Platinum,Employed,PayPal,1,"$1,285.09",50-59
7/20/2020,152864,Male,42,Married,Arizona,Platinum,Self-Employed,Card,1,$932.80,40-49
7/21/2020,152865,Female,43,Married,South Dakota,Basic,Employed,Card,0,"$2,892.37",40-49
7/22/2020,152866,Female,48,Married,Alaska,Basic,Employed,PayPal,0,$830.35,40-49
7/23/2020,152867,Female,31,Married,South Carolina,Basic,Self-Employed,Other,1,"$2,778.69",30-39
7/24/2020,152868,Female,20,Single,North Carolina,Silver,Employed,PayPal,1,"$2,463.71",20-29
7/24/2020,152869,Male,63,Single,Michigan,Basic,Self-Employed,PayPal,1,"$2,777.64",60-69
7/24/2020,152870,Male,24,Married,Missouri,Gold,Employed,Other,1,"$2,977.78",20-29
7/24/2020,152871,Female,36,Married,New Jersey,Basic,Self-Employed,PayPal,0,"$1,713.06",30-39
7/25/2020,152872,Female,73,Single,New Hampshire,Platinum,Employed,Card,0,"$1,480.73",70-79
7/25/2020,152873,Female,44,Married,Rhode Island,Silver,Self-Employed,Card,0,$81.60,40-49
7/25/2020,152874,Female,48,Single,New Jersey,Missing,Unemployed,PayPal,0,"$1,076.42",40-49
7/26/2020,152875,Male,42,Married,Alabama,Platinum,Unemployed,PayPal,0,"$1,757.22",40-49
7/26/2020,152876,Female,64,Married,New Jersey,Basic,Employed,Card,0,"$1,809.51",60-69
7/26/2020,152877,Female,26,Married,Nevada,Gold,Employed,PayPal,0,"$1,594.05",20-29
7/27/2020,152878,Female,24,Married,Hawaii,Missing,Employed,Card,1,"$1,399.66",20-29
7/27/2020,152879,Female,47,Single,Delaware,Silver,Employed,PayPal,0,"$2,712.34",40-49
7/27/2020,152880,Male,41,Single,South Dakota,Gold,Employed,Card,1,$193.47,40-49
7/27/2020,152881,Male,35,Single,Montana,Silver,Self-Employed,Card,1,"$1,912.21",30-39
7/27/2020,152882,Male,75,Single,South Carolina,Silver,Employed,PayPal,1,"$1,813.83",70-79
7/27/2020,152883,Female,58,Married,South Dakota,Basic,Employed,Other,0,"$1,257.05",50-59
7/27/2020,152884,Female,27,Single,Utah,Basic,Employed,Card,0,$477.56,20-29
7/28/2020,152885,Female,30,Single,Vermont,Silver,Employed,Card,1,$684.07,30-39
7/28/2020,152886,Female,53,Single,Illinois,Silver,Employed,PayPal,1,"$2,498.29",50-59
7/28/2020,152887,Male,27,Married,North Carolina,Basic,Employed,PayPal,1,$0.00,20-29
7/29/2020,152888,Female,53,Single,Maine,Silver,Employed,PayPal,1,"$2,807.19",50-59
7/29/2020,152889,Male,29,Single,Iowa,Silver,Employed,PayPal,1,"$1,399.61",20-29
7/30/2020,152890,Female,37,Single,Kentucky,Platinum,Unemployed,PayPal,0,"$1,572.17",30-39
7/30/2020,152891,Male,15,Married,Maryland,Basic,Employed,Card,1,"$1,622.68",15-19
7/31/2020,152892,Male,44,Married,Kentucky,Missing,Employed,PayPal,0,"$2,620.07",40-49
7/31/2020,152893,Female,53,Married,Delaware,Silver,Employed,Card,1,"$1,083.79",50-59
08/02/2020,152894,Male,46,Single,South Carolina,Platinum,Employed,PayPal,1,"$2,047.83",40-49
08/03/2020,152895,Female,76,Married,Arizona,Basic,Self-Employed,PayPal,1,"$1,858.94",70-79
08/03/2020,152896,Female,70,Married,New Hampshire,Missing,Self-Employed,Other,1,"$1,194.36",70-79
08/03/2020,152897,Female,37,Married,Delaware,Platinum,Self-Employed,PayPal,0,$924.05,30-39
08/04/2020,152898,Male,27,Married,Illinois,Missing,Self-Employed,PayPal,0,"$1,020.51",20-29
08/04/2020,152899,Female,46,Married,New York,Platinum,Employed,Card,1,$0.00,40-49
08/05/2020,152900,Female,65,Married,Delaware,Basic,Self-Employed,Other,0,"$1,923.68",60-69
08/06/2020,152901,Female,39,Married,Florida,Platinum,Unemployed,PayPal,1,$515.31,30-39
08/06/2020,152902,Male,72,Single,Maryland,Gold,Employed,Card,1,$0.00,70-79
08/07/2020,152903,Male,42,Single,Kansas,Basic,Unemployed,PayPal,1,$611.85,40-49
08/07/2020,152904,Female,25,Married,Michigan,Basic,Employed,PayPal,0,$0.00,20-29
08/07/2020,152905,Male,41,Married,North Dakota,Platinum,Self-Employed,PayPal,1,"$1,258.21",40-49
08/07/2020,152906,Female,57,Married,Delaware,Basic,Employed,Other,1,"$1,613.70",50-59
08/07/2020,152907,Female,22,Single,Washington,Basic,Employed,Other,1,"$1,025.38",20-29
08/07/2020,152908,Male,40,Single,Vermont,Basic,Employed,PayPal,1,"$2,447.15",40-49
08/08/2020,152909,Female,49,Married,Delaware,Platinum,Employed,Other,1,$757.25,40-49
08/08/2020,152910,Male,44,Married,Massachusetts,Basic,Unemployed,Card,0,$0.00,40-49
08/08/2020,152911,Male,18,Single,Washington,Basic,Employed,Card,1,$0.00,15-19
08/08/2020,152912,Female,51,Married,Wisconsin,Basic,Employed,Card,1,$691.88,50-59
08/08/2020,152913,Male,34,Single,Delaware,Basic,Employed,Other,0,"$1,086.39",30-39
08/08/2020,152914,Male,35,Married,Wyoming,Silver,Unemployed,Other,1,"$1,281.02",30-39
08/09/2020,152915,Female,54,Married,Maryland,Basic,Unemployed,PayPal,0,"$2,837.11",50-59
08/09/2020,152916,Male,20,Married,Alaska,Basic,Employed,Other,1,$956.47,20-29
08/09/2020,152917,Male,28,Married,North Dakota,Gold,Employed,PayPal,1,"$1,169.07",20-29
08/09/2020,152918,Female,57,Married,California,Silver,Employed,Other,1,$909.76,50-59
08/10/2020,152919,Male,47,Married,North Dakota,Missing,Employed,PayPal,1,"$2,488.07",40-49
08/10/2020,152920,Male,35,Married,New Jersey,Missing,Employed,Card,1,"$2,502.40",30-39
08/11/2020,152921,Male,24,Married,South Dakota,Silver,Self-Employed,PayPal,0,"$2,450.77",20-29
08/12/2020,152922,Male,55,Married,Michigan,Basic,Employed,Card,0,"$1,596.82",50-59
08/12/2020,152923,Female,21,Married,Pennsylvania,Platinum,Self-Employed,PayPal,1,"$1,738.33",20-29
08/12/2020,152924,Female,49,Single,South Dakota,Basic,Self-Employed,Card,0,"$2,716.49",40-49
08/12/2020,152925,Male,61,Married,Connecticut,Platinum,Employed,Card,0,"$1,399.42",60-69
08/12/2020,152926,Male,46,Married,Maine,Basic,Employed,PayPal,0,$865.54,40-49
08/12/2020,152927,Male,54,Married,Georgia,Basic,Employed,Other,1,$0.00,50-59
8/13/2020,152928,Female,28,Married,Louisiana,Platinum,Employed,PayPal,1,"$2,045.09",20-29
8/13/2020,152929,Male,49,Married,West Virginia,Gold,Self-Employed,Card,1,"$1,220.29",40-49
8/13/2020,152930,Male,54,Married,Wisconsin,Gold,Employed,PayPal,0,"$1,733.00",50-59
8/13/2020,152931,Female,29,Married,Missouri,Basic,Employed,PayPal,1,$0.00,20-29
8/14/2020,152932,Female,15,Married,Connecticut,Basic,Self-Employed,PayPal,1,$297.52,15-19
8/14/2020,152933,Male,71,Married,Iowa,Basic,Employed,Other,0,"$1,909.80",70-79
8/15/2020,152934,Female,22,Married,Massachusetts,Basic,Employed,Other,1,"$2,037.06",20-29
8/15/2020,152935,Female,26,Married,New Hampshire,Silver,Self-Employed,Other,0,"$1,131.36",20-29
8/16/2020,152936,Male,78,Married,Colorado,Basic,Employed,Other,0,"$1,018.32",70-79
8/16/2020,152937,Female,22,Married,Arkansas,Silver,Self-Employed,Other,1,$632.71,20-29
8/16/2020,152938,Male,48,Married,Connecticut,Missing,Unemployed,PayPal,1,"$1,133.85",40-49
8/16/2020,152939,Female,37,Single,Kentucky,Basic,Employed,PayPal,1,"$2,059.67",30-39
8/16/2020,152940,Female,40,Married,Virginia,Platinum,Employed,Card,1,"$2,060.98",40-49
8/17/2020,152941,Female,42,Married,Iowa,Silver,Employed,Card,0,$0.00,40-49
8/17/2020,152942,Female,50,Married,Mississippi,Basic,Self-Employed,Other,0,"$2,073.99",50-59
8/17/2020,152943,Male,18,Married,Mississippi,Platinum,Self-Employed,Other,0,$723.41,15-19
8/17/2020,152944,Male,16,Single,Alaska,Basic,Employed,Other,1,"$2,450.39",15-19
8/17/2020,152945,Female,71,Single,Missouri,Basic,Employed,PayPal,0,"$2,471.27",70-79
8/17/2020,152946,Male,30,Single,South Carolina,Silver,Employed,Card,1,$617.17,30-39
8/17/2020,152947,Male,78,Single,Massachusetts,Silver,Employed,Other,1,$938.46,70-79
8/18/2020,152948,Male,27,Married,Mississippi,Platinum,Employed,PayPal,1,"$1,092.08",20-29
8/18/2020,152949,Female,67,Single,Hawaii,Basic,Self-Employed,PayPal,1,$102.33,60-69
8/18/2020,152950,Male,45,Married,Illinois,Gold,Employed,Other,1,$828.31,40-49
8/18/2020,152951,Female,72,Married,Montana,Gold,Employed,Other,1,"$2,536.61",70-79
8/18/2020,152952,Male,77,Single,Wisconsin,Platinum,Employed,Card,0,"$1,160.23",70-79
8/18/2020,152953,Female,74,Married,Alaska,Basic,Employed,Card,1,$141.50,70-79
8/18/2020,152954,Male,61,Single,New Mexico,Silver,Employed,Other,1,"$1,844.52",60-69
8/19/2020,152955,Female,35,Married,Iowa,Gold,Employed,PayPal,1,$891.61,30-39
8/19/2020,152956,Male,54,Single,North Carolina,Platinum,Employed,PayPal,0,"$1,603.25",50-59
8/19/2020,152957,Male,30,Single,Kansas,Basic,Self-Employed,Card,0,"$1,452.53",30-39
8/21/2020,152958,Female,35,Single,Mississippi,Silver,Employed,Card,1,"$2,514.29",30-39
8/21/2020,152959,Female,26,Single,Indiana,Platinum,Employed,Other,1,$378.51,20-29
8/21/2020,152960,Female,46,Married,Kansas,Basic,Employed,Card,1,$0.00,40-49
8/21/2020,152961,Female,65,Married,Wisconsin,Silver,Employed,PayPal,1,$218.78,60-69
8/22/2020,152962,Male,45,Single,Arkansas,Gold,Employed,PayPal,1,"$1,762.76",40-49
8/22/2020,152963,Male,34,Single,Alaska,Basic,Employed,PayPal,0,$867.14,30-39
8/22/2020,152964,Male,53,Married,Oklahoma,Gold,Employed,Card,1,$0.00,50-59
8/22/2020,152965,Male,32,Single,New Hampshire,Basic,Employed,PayPal,0,"$2,609.52",30-39
8/23/2020,152966,Male,41,Single,South Dakota,Platinum,Self-Employed,Card,1,"$1,892.34",40-49
8/23/2020,152967,Male,27,Married,North Dakota,Basic,Employed,Card,0,"$2,685.55",20-29
8/23/2020,152968,Female,35,Single,Minnesota,Platinum,Employed,PayPal,1,"$1,212.74",30-39
8/23/2020,152969,Male,51,Married,South Carolina,Basic,Employed,Card,1,$495.37,50-59
8/23/2020,152970,Female,34,Single,Massachusetts,Basic,Employed,Card,0,$417.77,30-39
8/24/2020,152971,Male,30,Single,Colorado,Basic,Self-Employed,PayPal,0,$772.82,30-39
8/24/2020,152972,Male,21,Single,Rhode Island,Silver,Self-Employed,Card,1,$277.80,20-29
8/25/2020,152973,Male,77,Married,Oregon,Missing,Employed,Card,0,"$1,449.98",70-79
8/25/2020,152974,Male,31,Married,California,Silver,Employed,Other,1,$550.23,30-39
8/26/2020,152975,Female,18,Single,Kansas,Silver,Employed,PayPal,0,"$2,540.03",15-19
8/26/2020,152976,Male,30,Married,Idaho,Silver,Self-Employed,PayPal,1,"$1,116.37",30-39
8/26/2020,152977,Female,36,Married,Wyoming,Silver,Employed,PayPal,1,$698.92,30-39
8/27/2020,152978,Male,54,Married,Montana,Silver,Employed,Card,1,"$1,556.63",50-59
8/27/2020,152979,Female,38,Married,New Mexico,Silver,Self-Employed,PayPal,0,"$1,119.32",30-39
8/27/2020,152980,Female,67,Married,Texas,Basic,Employed,PayPal,1,"$1,511.17",60-69
8/27/2020,152981,Male,44,Married,Indiana,Basic,Self-Employed,PayPal,1,$0.00,40-49
8/28/2020,152982,Female,52,Married,Washington,Silver,Employed,PayPal,1,"$2,066.55",50-59
8/28/2020,152983,Male,55,Married,Colorado,Platinum,Employed,PayPal,1,$800.72,50-59
8/28/2020,152984,Female,39,Married,Kentucky,Basic,Employed,Other,0,"$1,335.46",30-39
8/28/2020,152985,Male,37,Single,West Virginia,Missing,Employed,Card,0,$488.18,30-39
8/29/2020,152986,Male,75,Single,Alaska,Basic,Employed,Card,1,"$2,497.31",70-79
8/29/2020,152987,Male,46,Married,Connecticut,Missing,Employed,Card,1,$0.00,40-49
8/29/2020,152988,Male,42,Married,Michigan,Basic,Employed,PayPal,0,$474.06,40-49
8/29/2020,152989,Male,75,Married,Utah,Basic,Self-Employed,Other,0,$59.24,70-79
8/29/2020,152990,Male,56,Married,South Carolina,Platinum,Employed,PayPal,1,$809.80,50-59
8/29/2020,152991,Male,18,Married,Florida,Platinum,Unemployed,Other,1,"$1,692.57",15-19
8/29/2020,152992,Male,55,Single,Oregon,Platinum,Employed,PayPal,1,"$1,930.60",50-59
8/29/2020,152993,Female,29,Single,California,Silver,Employed,PayPal,1,"$1,518.21",20-29
8/29/2020,152994,Male,66,Single,Florida,Basic,Employed,Card,0,$355.09,60-69
8/29/2020,152995,Female,31,Single,Oregon,Basic,Employed,PayPal,1,$578.93,30-39
8/29/2020,152996,Male,17,Single,Alaska,Silver,Employed,Other,1,"$2,764.48",15-19
8/29/2020,152997,Female,68,Married,Iowa,Platinum,Employed,PayPal,0,$372.21,60-69
8/30/2020,152998,Male,75,Single,North Carolina,Missing,Employed,PayPal,0,$199.61,70-79
8/30/2020,152999,Male,71,Married,Wyoming,Basic,Unemployed,PayPal,0,"$1,647.30",70-79
8/30/2020,153000,Female,53,Married,North Dakota,Basic,Employed,Card,0,"$1,734.42",50-59
8/31/2020,153001,Female,53,Married,Missouri,Gold,Self-Employed,Other,1,$247.44,50-59
8/31/2020,153002,Female,54,Married,Ohio,Basic,Employed,PayPal,0,"$2,539.28",50-59
09/02/2020,153003,Female,71,Single,Montana,Missing,Employed,Other,1,"$2,940.18",70-79
09/02/2020,153004,Male,25,Married,Louisiana,Platinum,Employed,PayPal,1,"$1,243.87",20-29
09/03/2020,153005,Male,30,Single,Arkansas,Silver,Unemployed,PayPal,1,"$1,426.62",30-39
09/03/2020,153006,Female,77,Married,Nebraska,Basic,Employed,PayPal,0,"$2,455.70",70-79
09/03/2020,153007,Male,35,Married,Wyoming,Basic,Employed,Card,0,$984.70,30-39
09/04/2020,153008,Male,52,Single,Alaska,Silver,Employed,PayPal,1,$91.32,50-59
09/04/2020,153009,Female,65,Single,Connecticut,Gold,Employed,Card,1,"$2,747.01",60-69
